id,title,make,model,year,body_type,color,fuel,transmission,engine_cc,mileage_km,price,price_currency,price_note,city,image,detail_url,scraped_at
11513349,Toyota Corolla 2005 for sale in Lahore,Toyota,Corolla,2005,Sedan,Grey,Petrol,Manual,1800,79284,2020000,Pkr,converted_from_lacs,Lahore,https://cache3.pakwheels.com/ad_pictures/1423/toyota-corolla-altis-1-8-2005-142366003.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-lahore-11406091,2026-05-21 16:48:55
11513339,Honda Civic 2012 for sale in Lahore,Honda,Civic,2012,Sedan,Crystal Black,Petrol,Automatic,1800,150000,2885000,Pkr,converted_from_lacs,Lahore,https://cache1.pakwheels.com/ad_pictures/1440/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-144049073.jpg,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-11513225,2026-05-21 16:48:55
11513344,Honda City 2022 for sale in Islamabad,Honda,City,2022,Sedan,Lunar Silver Metallic,Petrol,Automatic,1500,49900,4950000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1439/honda-city-1-5l-aspire-cvt-2022-143985214.jpg,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-11419554,2026-05-21 16:48:55
11513347,Suzuki Swift 2010 for sale in Sargodha,Suzuki,Swift,2010,Hatchback,Silver,Petrol,Manual,1300,104000,2000000,Pkr,converted_from_lacs,Sargodha,https://cache3.pakwheels.com/ad_pictures/1435/suzuki-swift-1-3l-dlx-2010-143599892.jpg,https://www.pakwheels.com/used-cars/suzuki-swift-2010-for-sale-in-sargodha-11484396,2026-05-21 16:48:55
11349793,Suzuki Alto 2024 for sale in Islamabad,Suzuki,Alto,2024,Hatchback,White,Petrol,Manual,660,26000,2825000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-alto-vxr-2-2024-144047525.jpg,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11513178,2026-05-21 16:49:11
11493987,Prince Pearl 2020 for sale in Karachi,Prince,Pearl,2020,Hatchback,Silver,Petrol,Manual,800,27000,1010000,Pkr,converted_from_lacs,Karachi,https://cache4.pakwheels.com/ad_pictures/1401/prince-pearl-mt-2020-140180594.jpg,https://www.pakwheels.com/used-cars/prince-pearl-2020-for-sale-in-karachi-11258019,2026-05-21 16:49:11
11513179,Honda Civic 2018 for sale in Lahore,Honda,Civic,2018,Sedan,Taffeta White,Petrol,Automatic,1800,59000,5500000,Pkr,converted_from_lacs,Lahore,https://cache1.pakwheels.com/ad_pictures/1440/honda-civic-oriel-1-8-i-vtec-cvt-2018-144051114.jpg,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11513339,2026-05-21 16:49:11
11461578,KIA Picanto 2022 for sale in Rawalpindi,Kia,Picanto,2022,Hatchback,Clear White,Petrol,Manual,1000,39000,3200000,Pkr,converted_from_lacs,Rawalpindi,https://cache4.pakwheels.com/ad_pictures/1437/kia-picanto-1-0-mt-2022-143783783.jpg,https://www.pakwheels.com/used-cars/kia-picanto-2022-for-sale-in-rawalpindi-11496210,2026-05-21 16:49:11
11513192,KIA Sportage 2021 for sale in Islamabad,Kia,Sportage,2021,Crossover,Black Metallic,Petrol,Automatic,2000,47000,6350000,Pkr,converted_from_lacs,Islamabad,https://cache1.pakwheels.com/ad_pictures/1440/kia-sportage-fwd-2021-144005930.jpg,https://www.pakwheels.com/used-cars/kia-sportage-2021-for-sale-in-islamabad-11406759,2026-05-21 16:49:11
11513191,Honda Civic 2021 for sale in Karachi,Honda,Civic,2021,Sedan,Urban Titanium,Petrol,Automatic,1800,30000,6650000,Pkr,converted_from_lacs,Karachi,https://cache1.pakwheels.com/ad_pictures/1440/honda-civic-oriel-1-8-i-vtec-cvt-2021-144047746.jpg,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11513137,2026-05-21 16:49:11
11513180,Toyota Corolla 2022 for sale in Gujrat,Toyota,Corolla,2022,Sedan,Super White,Petrol,Automatic,1800,66000,7120000,Pkr,converted_from_lacs,Gujrat,https://cache3.pakwheels.com/ad_pictures/1439/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-143959604.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-gujrat-11507326,2026-05-21 16:49:11
11172883,Toyota Prado 2015 for sale in Islamabad,Toyota,Prado,2015,Suv,Unlisted,Petrol,Automatic,4000,120000,22840000,Pkr,direct,Islamabad,https://cache4.pakwheels.com/ad_pictures/1385/toyota-prado-tz-g-selection-2015-138536305.jpg,https://www.pakwheels.com/used-cars/toyota-prado-2015-for-sale-in-islamabad-11156942,2026-05-21 16:49:11
11513190,Honda N Wgn 2015 for sale in Lahore,Honda,N Wgn,2015,Hatchback,Black,Petrol,Automatic,660,105000,2750000,Pkr,converted_from_lacs,Lahore,https://cache1.pakwheels.com/ad_pictures/1434/honda-n-wgn-custom-g-3-2015-143427573.jpg,https://www.pakwheels.com/used-cars/honda-n-wgn-2015-for-sale-in-lahore-11473477,2026-05-21 16:49:11
11368894,Chery Tiggo 8 2026 for sale in Faisalabad,Chery,Tiggo 8,2026,Suv,Carbon Black,Phev,Automatic,1500,15,11400000,Pkr,direct,Faisalabad,https://cache4.pakwheels.com/ad_pictures/1421/chery-tiggo-8-premium-phev-4wd-2026-142162025.jpg,https://www.pakwheels.com/used-cars/chery-tiggo-8-2026-for-sale-in-faisalabad-11347176,2026-05-21 16:49:11
11513182,Honda City 2022 for sale in Islamabad,Honda,City,2022,Sedan,White,Petrol,Automatic,1500,49900,4950000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1439/honda-city-1-5l-aspire-cvt-2022-143985214.jpg,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-11419554,2026-05-21 16:49:12
11480873,Honda Civic 2018 for sale in Lahore,Honda,Civic,2018,Sedan,Silver,Petrol,Automatic,1800,59000,5500000,Pkr,converted_from_lacs,Lahore,https://cache1.pakwheels.com/ad_pictures/1440/honda-civic-oriel-1-8-i-vtec-cvt-2018-144051114.jpg,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11513339,2026-05-21 16:49:12
11513336,Honda City 2000 for sale in Lahore,Honda,City,2000,Compact Sedan,Taffeta White,Petrol,Manual,1300,10000,1100000,Pkr,converted_from_lacs,Lahore,https://cache4.pakwheels.com/ad_pictures/1423/honda-city-exi-2-2000-142324758.jpg,https://www.pakwheels.com/used-cars/honda-city-2000-for-sale-in-lahore-11397909,2026-05-21 16:49:12
11513341,Suzuki Potohar 1991 for sale in Rahim Yar Khan,Suzuki,Potohar,1991,Sedan,White,Petrol,Manual,1000,1,1250000,Pkr,converted_from_lacs,Rahim Yar Khan,https://cache4.pakwheels.com/ad_pictures/1440/suzuki-potohar-basegrade-9-1991-144029347.jpg,https://www.pakwheels.com/used-cars/suzuki-potohar-1991-for-sale-in-rahim-yar-khan-11511968,2026-05-21 16:49:12
11513328,Suzuki Cultus 2011 for sale in Islamabad,Suzuki,Cultus,2011,Hatchback,Solid White,Petrol,Manual,1000,70000,1425000,Pkr,converted_from_lacs,Islamabad,https://cache1.pakwheels.com/ad_pictures/1440/suzuki-cultus-vxri-2-2011-144007955.jpg,https://www.pakwheels.com/used-cars/suzuki-cultus-2011-for-sale-in-islamabad-11510596,2026-05-21 16:49:12
11500552,Honda N Wgn 2015 for sale in Lahore,Honda,N Wgn,2015,Hatchback,White,Petrol,Automatic,660,105000,2750000,Pkr,converted_from_lacs,Lahore,https://cache1.pakwheels.com/ad_pictures/1434/honda-n-wgn-custom-g-3-2015-143427573.jpg,https://www.pakwheels.com/used-cars/honda-n-wgn-2015-for-sale-in-lahore-11473477,2026-05-21 16:49:12
11513334,Toyota Corolla 2009 for sale in Multan,Toyota,Corolla,2009,Sedan,Silver Metallic,Petrol,Manual,1300,190000,2175000,Pkr,converted_from_lacs,Multan,https://cache4.pakwheels.com/ad_pictures/1440/toyota-corolla-gli-vvti-2009-144001242.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-multan-11510151,2026-05-21 16:49:12
11513332,Toyota Vitz 2010 for sale in Faisalabad,Toyota,Vitz,2010,Hatchback,C Green,Petrol,Automatic,1000,123457,2260000,Pkr,converted_from_lacs,Faisalabad,https://cache1.pakwheels.com/ad_pictures/1437/toyota-vitz-1-0-f-2010-143786748.jpg,https://www.pakwheels.com/used-cars/toyota-vitz-2010-for-sale-in-faisalabad-11496350,2026-05-21 16:49:12
11513329,Mitsubishi Lancer 2006 for sale in Rawalpindi,Mitsubishi,Lancer,2006,Sedan,Light Gold,Petrol,Automatic,1500,181275,1800000,Pkr,converted_from_lacs,Rawalpindi,https://cache2.pakwheels.com/ad_pictures/1431/mitsubishi-lancer-1-5l-automatic-2006-143198496.jpg,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2006-for-sale-in-rawalpindi-11459337,2026-05-21 16:49:12
11467376,Suzuki Swift 2017 for sale in Karachi,Suzuki,Swift,2017,Hatchback,Solid White,Petrol,Manual,1300,65000,2275000,Pkr,converted_from_lacs,Karachi,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-swift-dlx-1-3-navigation-2017-144024753.jpg,https://www.pakwheels.com/used-cars/suzuki-swift-2017-for-sale-in-karachi-11511652,2026-05-21 16:49:12
11513326,Toyota Corolla 2019 for sale in Toba Tek Singh,Toyota,Corolla,2019,Sedan,Medium Silver,Petrol,Automatic,1300,80000,4650000,Pkr,converted_from_lacs,Toba Tek Singh,https://cache1.pakwheels.com/ad_pictures/1429/toyota-corolla-gli-vvti-automatic-2019-142956508.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-toba-tek-singh-11444001,2026-05-21 16:49:12
11513325,Suzuki Swift 2017 for sale in Karachi,Suzuki,Swift,2017,Hatchback,Silky Silver,Petrol,Manual,1300,65000,2275000,Pkr,converted_from_lacs,Karachi,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-swift-dlx-1-3-navigation-2017-144024753.jpg,https://www.pakwheels.com/used-cars/suzuki-swift-2017-for-sale-in-karachi-11511652,2026-05-21 16:49:12
11513323,Nissan Dayz 2013 for sale in Karachi,Nissan,Dayz,2013,Sedan,Silver,Petrol,Automatic,660,81885,2150000,Pkr,converted_from_lacs,Karachi,https://cache2.pakwheels.com/ad_pictures/1426/nissan-dayz-s-29-2013-142613347.jpg,https://www.pakwheels.com/used-cars/nissan-dayz-2013-for-sale-in-karachi-11422441,2026-05-21 16:49:12
11513322,Toyota Raize 2020 for sale in Peshawar,Toyota,Raize,2020,Compact Suv,White,Petrol,Automatic,1000,70000,6000000,Pkr,converted_from_lacs,Peshawar,https://cache4.pakwheels.com/ad_pictures/1436/toyota-raize-z-5-2020-143699457.jpg,https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-peshawar-11490748,2026-05-21 16:49:12
11513321,Suzuki Alto 2024 for sale in Islamabad,Suzuki,Alto,2024,Hatchback,Solid White,Petrol,Manual,660,26000,2825000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-alto-vxr-2-2024-144047525.jpg,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11513178,2026-05-21 16:49:12
11513318,Honda Vezel 2014 for sale in Islamabad,Honda,Vezel,2014,Sedan,White,Hybrid,Automatic,1500,114000,4670000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1440/honda-vezel-hybird-xl-2014-144007134.jpg,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-islamabad-11510550,2026-05-21 16:49:12
11473396,KIA Picanto 2020 for sale in Lahore,Kia,Picanto,2020,Hatchback,Mercury Blue,Petrol,Automatic,1000,189000,2700000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1440/kia-picanto-1-0-at-2020-144046001.jpg,https://www.pakwheels.com/used-cars/kia-picanto-2020-for-sale-in-lahore-11513013,2026-05-21 16:49:12
11489238,KIA Picanto 2020 for sale in Lahore,Kia,Picanto,2020,Hatchback,Clear White,Petrol,Automatic,1000,189000,2700000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1440/kia-picanto-1-0-at-2020-144046001.jpg,https://www.pakwheels.com/used-cars/kia-picanto-2020-for-sale-in-lahore-11513013,2026-05-21 16:49:28
11361233,Honda Insight 2019 for sale in Rawalpindi,Honda,Insight,2019,Sedan,Crystal Black Pearl,Petrol,Automatic,1500,49000,10800000,Pkr,converted_from_lacs,Rawalpindi,https://cache1.pakwheels.com/ad_pictures/1408/honda-insight-2019-140892040.jpg,https://www.pakwheels.com/used-cars/honda-insight-2019-for-sale-in-rawalpindi-11311991,2026-05-21 16:49:28
11513168,Haval Jolion 2024 for sale in Islamabad,Haval,Jolion,2024,Compact Suv,Black,Hybrid,Automatic,1500,28000,8650000,Pkr,converted_from_lacs,Islamabad,https://cache4.pakwheels.com/ad_pictures/1437/haval-jolion-hev-3-2024-143773137.jpg,https://www.pakwheels.com/used-cars/haval-jolion-2024-for-sale-in-islamabad-11495485,2026-05-21 16:49:28
11426581,Peugeot 2008 2022 for sale in Karachi,Peugeot,2008,2022,Crossover,Clear White,Petrol,Automatic,1200,35000,5550000,Pkr,converted_from_lacs,Karachi,https://cache2.pakwheels.com/ad_pictures/1409/peugeot-2008-allure-2022-140916401.jpg,https://www.pakwheels.com/used-cars/peugeot-2008-2022-for-sale-in-karachi-11313499,2026-05-21 16:49:28
11420532,Toyota Camry 2003 for sale in Lahore,Toyota,Camry,2003,Sedan,Silver Metallic,Petrol,Automatic,2400,145136,2700000,Pkr,converted_from_lacs,Lahore,https://cache1.pakwheels.com/ad_pictures/1406/toyota-camry-g-30-2003-140664531.jpg,https://www.pakwheels.com/used-cars/toyota-camry-2003-for-sale-in-lahore-11297772,2026-05-21 16:49:28
11513153,Nissan Dayz 2020 for sale in Islamabad,Nissan,Dayz,2020,Hatchback,White,Hybrid,Automatic,660,72300,3800000,Pkr,converted_from_lacs,Islamabad,https://cache1.pakwheels.com/ad_pictures/1424/nissan-dayz-highway-star-s-hybrid-x-pro-pilot-2020-142465867.jpg,https://www.pakwheels.com/used-cars/nissan-dayz-2020-for-sale-in-islamabad-11412639,2026-05-21 16:49:28
11500808,Toyota Yaris Sedan 2022 for sale in Ahmed Pur East,Toyota,Yaris Sedan,2022,Sedan,Super White,Petrol,Automatic,1300,85000,4650000,Pkr,converted_from_lacs,Ahmed Pur East,https://cache2.pakwheels.com/ad_pictures/1440/Slide_toyota-yaris-ativ-cvt-1-3-2022-144049086.webp,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2022-for-sale-in-ahmed-pur-east-11500808,2026-05-21 16:49:28
11513150,Toyota Land Cruiser 2016 for sale in Lahore,Toyota,Land Cruiser,2016,Suv,White Pearl Crystal Shine,Petrol,Automatic,4600,76056,35000000,Pkr,direct,Lahore,https://cache1.pakwheels.com/ad_pictures/1417/toyota-land-cruiser-zx-2-2016-141718787.jpg,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-lahore-11362504,2026-05-21 16:49:28
11513131,Toyota Hilux 2018 for sale in Islamabad,Toyota,Hilux,2018,Pick Up,Super White,Diesel,Automatic,2800,40000,9400000,Pkr,direct,Islamabad,https://cache3.pakwheels.com/ad_pictures/1440/toyota-hilux-revo-v-automatic-2-8-2018-144036382.jpg,https://www.pakwheels.com/used-cars/toyota-hilux-2018-for-sale-in-islamabad-11512410,2026-05-21 16:49:28
11513148,KIA Sportage 2021 for sale in Islamabad,Kia,Sportage,2021,Crossover,Silver,Petrol,Automatic,2000,47000,6350000,Pkr,converted_from_lacs,Islamabad,https://cache1.pakwheels.com/ad_pictures/1440/kia-sportage-fwd-2021-144005930.jpg,https://www.pakwheels.com/used-cars/kia-sportage-2021-for-sale-in-islamabad-11406759,2026-05-21 16:49:28
11425481,Honda City 2000 for sale in Lahore,Honda,City,2000,Sedan,Maroon,Petrol,Manual,1300,10000,1100000,Pkr,converted_from_lacs,Lahore,https://cache4.pakwheels.com/ad_pictures/1423/honda-city-exi-2-2000-142324758.jpg,https://www.pakwheels.com/used-cars/honda-city-2000-for-sale-in-lahore-11397909,2026-05-21 16:49:28
11513141,Honda Civic 2017 for sale in Islamabad,Honda,Civic,2017,Sedan,Lunar Silver Metallic,Petrol,Automatic,1800,112000,4900000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1440/honda-civic-oriel-1-8-i-vtec-cvt-2017-144054163.jpg,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-11513525,2026-05-21 16:49:28
11513316,Toyota Vitz 2007 for sale in Rawalpindi,Toyota,Vitz,2007,Hatchback,Polar White,Petrol,Automatic,1300,138000,2450000,Pkr,converted_from_lacs,Rawalpindi,https://cache3.pakwheels.com/ad_pictures/1436/toyota-vitz-1-3-f-2007-143654381.jpg,https://www.pakwheels.com/used-cars/toyota-vitz-2007-for-sale-in-rawalpindi-11487777,2026-05-21 16:49:28
11513307,Toyota Hilux 2025 for sale in Lahore,Toyota,Hilux,2025,Double Cabin,Super White,Diesel,Automatic,2800,25000,16025000,Pkr,direct,Lahore,https://cache2.pakwheels.com/ad_pictures/1436/toyota-hilux-revo-gr-s-2025-143666715.jpg,https://www.pakwheels.com/used-cars/toyota-hilux-2025-for-sale-in-lahore-11488600,2026-05-21 16:49:28
11513309,Toyota Corolla 2012 for sale in Mardan,Toyota,Corolla,2012,Sedan,Metallic Blue,Petrol,Automatic,1600,178000,3500000,Pkr,converted_from_lacs,Mardan,https://cache4.pakwheels.com/ad_pictures/1438/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2012-143824565.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-mardan-11498637,2026-05-21 16:49:28
11513310,Suzuki Cultus 2011 for sale in Peshawar,Suzuki,Cultus,2011,Hatchback,Emint Blue,Petrol,Manual,1000,85000,1250000,Pkr,converted_from_lacs,Peshawar,https://cache1.pakwheels.com/ad_pictures/1439/suzuki-cultus-vxri-2-2011-143987145.jpg,https://www.pakwheels.com/used-cars/suzuki-cultus-2011-for-sale-in-peshawar-11478325,2026-05-21 16:49:28
11513308,Suzuki Mehran 2013 for sale in Faisalabad,Suzuki,Mehran,2013,Hatchback,Solid White,Petrol,Manual,796,128000,1080000,Pkr,converted_from_lacs,Faisalabad,https://cache2.pakwheels.com/ad_pictures/1439/suzuki-mehran-vx-euro-ii-2013-143940382.jpg,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-faisalabad-11506021,2026-05-21 16:49:29
11513306,Toyota Corolla 2010 for sale in Islamabad,Toyota,Corolla,2010,Sedan,Silver Metallic,Petrol,Manual,1800,156000,2900000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1433/toyota-corolla-altis-1-8-2010-143309403.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11466250,2026-05-21 16:49:29
11511758,Hyundai Sonata 2026 for sale in Lahore,Hyundai,Sonata,2026,Sedan,Polar White,Petrol,Automatic,2500,2000,16525000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1437/hyundai-sonata-n-line-2-5-turbo-2026-143756320.jpg,https://www.pakwheels.com/used-cars/hyundai-sonata-2026-for-sale-in-lahore-11494323,2026-05-21 16:49:29
11513264,Toyota Hilux 2012 for sale in Karachi,Toyota,Hilux,2012,Sedan,Black,Diesel,Automatic,2500,172000,6400000,Pkr,converted_from_lacs,Karachi,https://cache3.pakwheels.com/ad_pictures/8836/toyota-hilux-vigo-champ-automatic-2012-88369996.jpg,https://www.pakwheels.com/used-cars/toyota-hilux-2012-for-sale-in-karachi-7796371,2026-05-21 16:49:29
11513304,DFSK Glory 580 2022 for sale in Lahore,Dfsk,Glory 580,2022,Crossover,Attitude Black,Petrol,Automatic,1500,22000,4850000,Pkr,converted_from_lacs,Lahore,https://cache3.pakwheels.com/ad_pictures/1436/dfsk-glory-580-pro-2022-143657048.jpg,https://www.pakwheels.com/used-cars/dfsk-glory-580-2022-for-sale-in-lahore-11487958,2026-05-21 16:49:29
11513302,Adam Revo 2018 for sale in Bahawalpur,Adam,Revo,2018,Sedan,Black,Diesel,Automatic,2800,121356,9800000,Pkr,converted_from_lacs,Bahawalpur,https://cache3.pakwheels.com/ad_pictures/1440/Slide_adam-revo-2018-144050524.webp,https://www.pakwheels.com/used-cars/adam-revo-2018-for-sale-in-bahawalpur-11513302,2026-05-21 16:49:29
11513298,Suzuki Alto 2024 for sale in Lahore,Suzuki,Alto,2024,Hatchback,Unlisted,Petrol,Manual,660,82000,260000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-alto-vx-14-2024-144051774.jpg,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-lahore-11513374,2026-05-21 16:49:30
11513295,Suzuki Swift 2018 for sale in Faisalabad,Suzuki,Swift,2018,Hatchback,Solid White,Petrol,Manual,1300,90199,2850000,Pkr,converted_from_lacs,Faisalabad,https://cache3.pakwheels.com/ad_pictures/1429/suzuki-swift-dlx-automatic-1-3-navigation-2018-142932993.jpg,https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-faisalabad-11442516,2026-05-21 16:49:30
11452007,Toyota Land Cruiser 2016 for sale in Lahore,Toyota,Land Cruiser,2016,Suv,White Pearl Mica,Petrol,Automatic,4600,76056,35000000,Pkr,converted_from_lacs,Lahore,https://cache1.pakwheels.com/ad_pictures/1417/toyota-land-cruiser-zx-2-2016-141718787.jpg,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-lahore-11362504,2026-05-21 16:49:30
11513288,Honda Civic 2004 for sale in Sargodha,Honda,Civic,2004,Sedan,Taffeta White,Petrol,Manual,1600,200000,1900000,Pkr,converted_from_lacs,Sargodha,https://cache1.pakwheels.com/ad_pictures/1429/honda-civic-vti-1-6-2004-142938025.jpg,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-sargodha-11442876,2026-05-21 16:49:30
11513208,Toyota Fortuner 2021 for sale in Lahore,Toyota,Fortuner,2021,Suv,Black,Diesel,Automatic,2800,89000,15250000,Pkr,direct,Lahore,https://cache3.pakwheels.com/ad_pictures/1391/toyota-fortuner-2-8-sigma-2021-139188549.jpg,https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-lahore-11205600,2026-05-21 16:49:30
11315889,Daihatsu Cuore 2007 for sale in Karachi,Daihatsu,Cuore,2007,Hatchback,Grey,Petrol,Manual,800,193368,880000,Pkr,converted_from_lacs,Karachi,https://cache4.pakwheels.com/ad_pictures/1429/daihatsu-cuore-cx-2-2007-142997596.jpg,https://www.pakwheels.com/used-cars/daihatsu-cuore-2007-for-sale-in-karachi-11446594,2026-05-21 16:49:43
10882711,Toyota Land Cruiser 2012 for sale in Karachi,Toyota,Land Cruiser,2012,Suv,White,Petrol,Automatic,4600,102357,22700000,Pkr,direct,Karachi,https://cache1.pakwheels.com/ad_pictures/1382/toyota-land-cruiser-ax-2-2012-138201440.jpg,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2012-for-sale-in-karachi-11143190,2026-05-21 16:49:43
11510956,Honda Civic 2021 for sale in Karachi,Honda,Civic,2021,Sedan,Crystal Black,Petrol,Automatic,1800,30000,6650000,Pkr,converted_from_lacs,Karachi,https://cache1.pakwheels.com/ad_pictures/1440/honda-civic-oriel-1-8-i-vtec-cvt-2021-144047746.jpg,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11513137,2026-05-21 16:49:43
11481102,Honda Freed 2012 for sale in Karachi,Honda,Freed,2012,Sedan,Black,Hybrid,Automatic,1500,113,3150000,Pkr,converted_from_lacs,Karachi,https://cache3.pakwheels.com/ad_pictures/1422/honda-freed-hybrid-6-2012-142210220.jpg,https://www.pakwheels.com/used-cars/honda-freed-2012-for-sale-in-karachi-11395093,2026-05-21 16:49:43
11413972,BYD Shark 6 2026 for sale in Karachi,Byd,Shark 6,2026,Double Cabin,Cosmos Black,Phev,Automatic,1500,50,21375000,Pkr,direct,Karachi,https://cache1.pakwheels.com/ad_pictures/1439/byd-shark-premium-13-2026-143928196.jpg,https://www.pakwheels.com/used-cars/byd-shark-6-2026-for-sale-in-karachi-11505261,2026-05-21 16:49:43
11493853,Toyota Fortuner 2025 for sale in Karachi,Toyota,Fortuner,2025,Suv,Attitude Black,Diesel,Automatic,2800,6692,19000000,Pkr,direct,Karachi,https://cache2.pakwheels.com/ad_pictures/1435/toyota-fortuner-2-7-v-2021-143533580.jpg,https://www.pakwheels.com/used-cars/toyota-fortuner-2025-for-sale-in-karachi-11480208,2026-05-21 16:49:43
11331780,Daihatsu Rocky 2020 for sale in Karachi,Daihatsu,Rocky,2020,Crossover,Silver,Petrol,Automatic,1000,65000,5900000,Pkr,converted_from_lacs,Karachi,https://cache4.pakwheels.com/ad_pictures/1386/daihatsu-rocky-g-59-2020-138631523.jpg,https://www.pakwheels.com/used-cars/daihatsu-rocky-2020-for-sale-in-karachi-11169594,2026-05-21 16:49:43
11513093,Honda Vezel 2018 for sale in Lahore,Honda,Vezel,2018,Crossover,Black,Hybrid,Automatic,1500,83000,5650000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1440/honda-vezel-2018-144029269.jpg,https://www.pakwheels.com/used-cars/honda-vezel-2018-for-sale-in-lahore-11511954,2026-05-21 16:49:43
11513124,Honda Civic 2021 for sale in Karachi,Honda,Civic,2021,Sedan,Taffeta White,Petrol,Automatic,1800,30000,6650000,Pkr,converted_from_lacs,Karachi,https://cache1.pakwheels.com/ad_pictures/1440/honda-civic-oriel-1-8-i-vtec-cvt-2021-144047746.jpg,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11513137,2026-05-21 16:49:43
11473115,Toyota Land Cruiser 1999 for sale in Rawalpindi,Toyota,Land Cruiser,1999,Suv,White,Diesel,Automatic,4200,173000,9150000,Pkr,direct,Rawalpindi,https://cache3.pakwheels.com/ad_pictures/1404/toyota-land-cruiser-vx-limi-4-2d-1999-140445262.jpg,https://www.pakwheels.com/used-cars/toyota-land-cruiser-1999-for-sale-in-rawalpindi-11281257,2026-05-21 16:49:43
11513024,Honda BR-V 2020 for sale in Islamabad,Honda,Br-V,2020,Mpv,Snowy White,Petrol,Automatic,1500,95000,5095000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1429/honda-br-v-i-vtec-s-2020-142979378.jpg,https://www.pakwheels.com/used-cars/honda-br-v-2020-for-sale-in-islamabad-11445447,2026-05-21 16:49:43
11513086,Suzuki Alto 2024 for sale in Lahore,Suzuki,Alto,2024,Hatchback,Silky Silver,Petrol,Manual,660,82000,260000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-alto-vx-14-2024-144051774.jpg,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-lahore-11513374,2026-05-21 16:49:43
11513285,Toyota Fortuner 2018 for sale in Rawalpindi,Toyota,Fortuner,2018,Suv,Super White,Petrol,Automatic,2700,96000,11100000,Pkr,direct,Rawalpindi,https://cache3.pakwheels.com/ad_pictures/1437/toyota-fortuner-2-7-automatic-2018-143791832.jpg,https://www.pakwheels.com/used-cars/toyota-fortuner-2018-for-sale-in-rawalpindi-11496636,2026-05-21 16:49:43
